Area,Age,Number of Rooms,Bedrooms,Area Population,Price,Address
73739.85,5,8,4,38988.12797,1423125.54,"66116 Raymond Burgs Apt. 753
West Deannafort, NE 18036"
69327.70,8,7,4,31948.93659,1550181.08,"9443 Castro Club
Jamesside, MO 54659"
96551.00,8,5,3,25707.07658,1740719.11,"52019 Michael Hills
East Christopher, IL 87022-6455"
84487.83,6,6,4,41764.6632,1685967.65,"224 Harper Prairie Suite 601
Port Heathermouth, MA 82940-1454"
53338.99,4,8,6,45234.81835,858088.72,"Unit 3637 Box 1537
DPO AA 43891"
78747.70,6,8,5,48614.33245,1785374.29,"9451 Jason Turnpike
Mooreside, TN 93663-1423"
73477.98,5,6,3,46610.61533,1113782.47,"1618 Juarez Viaduct
West Leslie, PW 39024"
81159.79,5,6,4,40861.61542,1182888.00,"453 Lisa Centers
Port Paulatown, GA 65380"
73294.46,6,6,4,32253.01802,1151128.92,"1070 Jessica Club
South Seanchester, WI 22591-8781"
60946.59,7,7,2,39660.6713,1420070.02,"955 John Ports Apt. 220
South Gloriaborough, KY 52238"
53793.18,6,7,2,43458.00177,1047280.11,"5471 Howell Lake
Sydneyfort, FL 17627"
65480.31,6,7,2,35056.75102,860804.45,"226 Russell Fields
Port Michael, NH 28918"
66987.51,8,6,2,26672.07778,1314635.69,"8107 Figueroa Bypass Suite 282
East Ryanport, NJ 34420-4995"
66626.54,5,6,3,20257.79036,518831.47,"884 Hannah Glens Apt. 725
North Jessica, UT 75441-9830"
63445.86,7,8,5,46462.31348,1510883.78,"7188 Amy Hill Suite 618
New Paulafort, MT 74422-1891"
50935.96,7,7,6,44128.20096,988123.76,"256 Christina Lock Suite 671
Mcclurestad, LA 85909-5086"
74085.92,6,8,4,49674.4334,1490904.56,"0942 John Branch Apt. 513
East Melissa, NM 84331"
64410.68,7,6,2,47477.00521,1306349.99,"3608 Andrew Haven
Pittsburgh, WV 26247-1849"
66710.02,7,7,6,34238.4927,1628490.79,"554 Victoria Estate
Port James, GU 86975"
43940.87,7,7,2,23999.07857,547918.33,"92416 Christina Mountain
West Nathan, MP 76491"
69313.97,5,7,3,30418.68189,946821.34,"1780 Castaneda Run
New Jessica, UT 14933"
66398.40,5,9,5,25841.52941,1074369.78,"699 Isabella Locks Apt. 530
Courtneymouth, PR 54161-1522"
67136.08,6,8,5,31846.25336,1468752.66,"USNV Stewart
FPO AE 91835"
66547.02,6,7,4,27850.8229,1094879.77,"2288 Gary Square Apt. 812
West Jose, PR 78536-1815"
72472.37,6,5,2,19745.49279,754960.55,"585 Evans Club Suite 527
Marymouth, WV 99705-0100"
82958.02,5,7,4,43015.09274,1578760.81,"80675 Robinson Rue Suite 188
North Sarah, MD 93552-1845"
88968.52,5,7,3,34751.73695,1433006.65,"186 Perez Drives Suite 629
East Nicholas, DC 61121"
83417.24,7,6,4,34922.25372,1794014.30,"35124 Parks Bypass Apt. 852
South Patrickfort, ND 92225"
68613.01,7,7,3,31936.44235,1373022.24,"692 George View Apt. 196
North Brandon, FL 74042"
68527.34,4,6,2,38852.68046,961311.73,"34955 Swanson Route Suite 067
Mendozaborough, SC 16871-5428"
78818.71,6,9,3,20631.29781,1398466.63,"945 Ryan Cove
Elizabethshire, NY 20072-3824"
76948.45,6,9,3,33189.80031,1676172.31,"486 Bishop Skyway Suite 873
East Taylor, KY 46563-0915"
56315.35,5,9,3,40985.4772,899466.57,"93755 Joyce Rapid
Justinland, NM 23050-5971"
84898.80,7,5,4,46066.86885,1658695.14,"94925 Fuller Forge
Port Willieville, NM 88528-0825"
54094.85,6,8,6,29371.03371,785460.70,"44844 David Flats
Lake Jasonchester, FM 20603"
68661.25,5,6,2,25431.39781,895441.02,"16378 Kelly Spurs
Robertborough, SC 25199-2273"
87062.46,7,7,2,15007.77286,1442674.19,"5347 Joseph Roads Apt. 119
North Jennifer, SC 42579"
82093.56,5,7,2,30644.23589,1324022.03,"01582 Lowe Highway
Paulbury, NE 01852"
58521.90,5,7,3,44423.49869,671671.71,"728 Mercedes Camp Suite 713
East Carrie, NJ 36363"
71117.41,5,6,4,43998.06351,1065953.38,"6268 Thompson Grove Apt. 261
Lake Matthewtown, GU 66859-8242"
76888.25,5,6,4,40974.15205,1124800.01,"827 Shepherd Estate
Fredshire, AZ 59141"
64608.22,4,6,4,36947.25904,697840.57,"USNS Taylor
FPO AE 70099-7063"
60555.04,7,8,5,46257.12379,1646565.05,"5910 Andrew Harbor Apt. 193
Jasonville, WI 07524"
80980.26,5,7,3,37340.98294,1416648.30,"581 Daniel Lake Apt. 819
Lawrencemouth, MN 06734-2931"
69945.46,6,7,5,25022.09883,1072891.08,"107 Ann Stravenue Apt. 768
Moodyview, RI 00251"
56956.34,6,7,3,57931.67323,1217320.70,"224 Burgess Bypass
Jennifertown, GA 02938-0819"
59580.33,5,7,4,38525.2392,1096173.17,"76615 Gordon Views Suite 109
Manuelstad, AR 99150-1540"
75398.08,6,5,4,42304.31774,1216307.15,"57361 Johnson Streets Suite 293
New Michael, MI 08161"
79055.65,7,8,5,41724.90928,1621035.90,"417 Douglas Ferry Apt. 586
South Marystad, OR 80679-9099"
68113.31,6,7,3,44316.38482,1445804.83,"928 Sullivan Square Apt. 560
North Johnfort, MH 95833-5838"
90201.40,6,6,2,35220.86194,1417957.98,"83414 Richard Port
East Scott, SD 63708-7964"
44206.21,6,7,6,23033.54833,677277.60,"9465 Foster Gateway
Michelleshire, MT 15074"
82748.75,6,8,3,20152.16961,1410814.99,"021 Eric Meadow
Griffinstad, OH 04640"
78933.50,7,7,3,28675.19043,1520371.01,"36407 Chad Ways
Lake Robertfurt, PA 47380"
55833.70,7,7,3,37838.86633,1086716.80,"2672 Kimberly Locks
West Jonathanborough, KY 65323"
73853.70,6,8,4,34823.60503,1647216.59,"Unit 9778 Box 2114
DPO AP 59374"
76956.49,7,6,4,23867.32598,1203623.84,"3949 Montgomery Corners
Port Keithview, AZ 44125-3023"
72682.76,7,9,3,45348.55875,1715743.41,"6623 Allen Harbor
Millerfurt, NJ 94544"
64188.53,7,7,6,34211.29696,1267714.15,"569 Bush Mission
West Jamie, NJ 58614-3289"
83656.49,8,5,4,42841.74162,1564563.57,"406 Kathleen Brooks
Rowlandburgh, MT 03570-7987"
53793.28,5,5,3,37683.74582,628870.35,"029 Michael Fort
Jonathanshire, RI 04183"
89910.75,6,6,4,37517.88304,1534156.31,"463 Kenneth Road Suite 441
Colonburgh, ID 94168-1507"
64105.61,6,5,3,42938.16233,1041896.85,"197 Joseph View
West Hannahborough, CA 05137-9129"
60075.89,5,8,6,30394.88704,950121.56,"30950 Mary Plaza
Lake Haley, MP 55938"
72331.68,7,7,3,34718.07293,1377275.18,"383 Jeremy Unions
West Kimberlyfurt, SD 60376-7253"
42969.66,6,8,4,29594.08986,777733.61,"052 Andrews Square
Port Thomas, ME 50816"
48418.25,6,6,4,41513.39942,702321.75,"47482 Sanchez Springs
Timothyside, MD 95946"
57880.64,6,7,6,20255.9803,846052.91,"41142 Haley Square
East William, OR 75068-7718"
74992.16,7,8,6,30885.20321,1390870.10,"09475 Jeremy Mill
Danielstad, PR 71957-9999"
54203.30,7,6,2,60388.34425,1394900.99,"12804 Hood Extension Apt. 337
Dianaton, TX 94633"
70632.61,7,7,4,45919.26116,1779858.27,"903 Laura Villages
Foxview, NC 26744"
86051.09,6,6,3,49475.67121,1754866.40,"78608 Brown Tunnel
Kimberlyville, NH 77937"
72630.01,6,5,3,45888.87423,1160397.82,"5310 Spencer Camp Apt. 208
Lake Jameschester, ND 76287-2286"
61821.94,6,8,4,19123.41954,808373.70,"5464 Freeman Spur
Anthonyfort, DC 44043"
70754.60,6,8,6,25442.39728,1277172.48,"382 Russell Mountain Suite 211
Hillfurt, AL 66686"
62840.19,6,6,3,35658.69268,1026126.58,"94986 Johnson Points Suite 190
South Patricia, MT 12752-2964"
54259.48,6,5,4,26482.16068,469016.25,"512 Becker Turnpike
Brendatown, AL 59581-3756"
56060.90,6,7,4,42461.31544,962551.04,"80173 Garrett Locks Apt. 259
Cookborough, VI 63291-1546"
86401.89,6,6,3,38799.43232,1385749.14,"194 Peterson Lake Apt. 475
Perrybury, LA 53216"
73466.77,6,8,6,43108.01999,1605398.57,"31689 Santos Roads Apt. 428
Douglasside, OH 62197"
70817.40,6,8,5,33597.49765,1196254.12,"37873 Moore Spurs
Toddview, CA 62858-9908"
79661.16,7,8,6,44099.74898,1879797.72,"38432 Heather Junction Apt. 886
Kathrynmouth, LA 60148"
61506.59,6,7,3,53962.05633,1271752.43,"87448 Torres Junction
North Ashley, CA 15493"
78114.42,8,8,6,41831.04112,1876746.49,"3113 Jamie Junction
Reneeland, NY 55913-3102"
73779.09,5,7,2,40935.06246,1109586.41,"60362 Anthony Causeway
Rivasshire, OH 94931"
78705.91,5,8,6,40204.52046,1560270.49,"763 Lisa Turnpike
Josephstad, NE 53897-6198"
83145.09,7,9,6,7360.295191,1572814.86,"605 Chen Prairie Apt. 587
West Crystalfort, AK 97369"
63232.94,7,7,4,33637.95541,1465223.51,"273 Allen Drive
Dominguezfurt, NM 31814-9062"
71560.02,6,6,4,40311.27626,1049672.25,"6633 Keller Key Suite 289
North Joel, AR 93748-4260"
79310.36,4,8,4,43982.18896,1231157.26,"561 Shah Turnpike Suite 530
Stephaniemouth, GU 57099"
56290.32,6,7,3,27648.72339,854812.26,"04063 Ethan Via
West Brentchester, DE 77482"
74526.50,6,7,5,32518.48449,1250494.74,"42650 Keith Groves
Chadborough, ID 03114-2105"
61467.75,5,7,5,38816.13582,962183.80,"236 Mary Falls
Lake Matthewstad, ND 42337"
73658.12,6,8,4,57646.3915,1864670.07,"8152 Medina Row
East Jennifer, FL 96460-5470"
56743.58,5,5,4,23889.15663,577104.81,"3295 Floyd Forks Apt. 320
Jonesburgh, PW 27120"
63582.98,5,6,2,52070.89638,1016187.10,"3349 Page Run Suite 343
Morrisonfort, MT 31491-9348"
78358.95,5,8,6,40591.32522,1492965.73,"74861 Linda Turnpike Apt. 233
New Heidifort, SD 15736"
82743.51,7,8,5,41859.0724,1811265.52,"483 Ashley Heights
Lake Andrewshire, CT 40554"
61877.55,6,7,3,28604.94368,1083745.37,"03529 Hull Mountains
Lake Zacharyshire, WY 94496"
59963.91,7,6,3,39170.30806,1292979.37,"805 Peterson Park Suite 258
Jacquelineton, WA 25721-4822"
58099.54,7,9,4,27063.08781,1155513.18,"42598 Julian Flats Apt. 437
Moorechester, MS 29172-1140"
75054.75,6,6,4,37179.35057,1294069.53,"Unit 5748 Box 5144
DPO AA 30892"
79163.78,4,7,4,31514.44338,1159147.11,"0510 Porter Prairie
Lopezside, VA 87777"
69442.45,6,6,3,56984.14525,1469561.68,"147 Diana Fields Suite 813
North Pamelaberg, IL 41147-5501"
76181.21,5,5,4,22850.03376,988746.42,"75805 Cowan Street
Leslieberg, UT 06596-4358"
56799.07,5,4,4,52875.06496,774491.65,"657 Eric Stravenue Apt. 158
Daniellebury, PA 76199"
52511.65,5,7,3,24612.98724,325195.94,"3105 Alisha Throughway
South Jennifershire, LA 70743-0264"
86362.78,6,7,4,34050.12992,1477596.00,"8827 Catherine Stream Suite 604
Danielmouth, WI 91505"
74230.52,6,7,5,19108.53486,1483808.34,"600 Long Ports
New Catherine, NJ 08205-8947"
80793.42,4,7,4,25377.56176,867444.70,"0211 Wright Heights Apt. 524
Colemantown, FM 10131-4256"
72618.54,5,8,4,37345.91172,1420858.82,"144 Zachary Bridge
Port Marcport, PW 22795"
48662.30,6,7,6,29002.0961,680982.77,"645 Judy Underpass Suite 149
Port Allisonshire, NY 29293-1155"
71277.27,5,6,3,36325.78762,996996.36,"Unit 4177 Box 3656
DPO AP 14075"
80285.68,6,5,3,48633.82943,1439028.52,"USNS Cardenas
FPO AP 62750-6768"
62681.80,7,4,3,17454.45522,796910.71,"024 Singleton Forest Apt. 772
North Brandystad, LA 27639-7085"
65673.75,6,7,6,32367.44638,1166158.19,"020 Lisa Orchard
North Nathanielberg, CA 52423"
64426.87,6,9,3,18214.31405,1055548.68,"Unit 4466 Box 0788
DPO AP 45943"
83801.82,5,9,5,33184.55158,1642051.83,"2466 Mary Shoal Suite 833
Markfort, VI 51721"
87638.12,6,7,2,34109.24426,1734239.14,"683 Anderson Ville Apt. 700
South Anthonychester, MP 06243-7109"
69179.70,5,6,3,36323.69445,1193519.51,"47625 Rogers Extension
Port Lori, KY 17029"
77540.89,3,7,2,21671.51414,555755.66,"4243 King Mission
West Brittanyberg, AR 95531-5761"
67612.49,5,7,5,40272.36565,1244631.52,"08651 Ryan Corner Apt. 064
Christinemouth, WV 60090-0736"
73180.67,6,9,3,43144.71493,1768036.33,"046 Amy Port
Richardstad, KY 97701-1075"
75786.35,5,6,3,36352.35133,1047452.51,"610 Shaffer Forge
Davidfort, DC 99315"
68294.31,6,6,4,21770.67356,1038330.04,"06121 Fry Parkways
Benjaminberg, WA 46574-5753"
57684.53,6,6,2,31033.02311,895600.42,"222 Roberts Motorway Apt. 389
Port Douglasville, MA 82521"
71701.84,6,8,6,27610.38763,1352018.25,"4240 Mary Island
East Stephanieshire, KS 49465"
68259.16,7,8,3,17861.31731,1128045.11,"106 Danny Expressway Apt. 292
Pamelahaven, WA 77184"
70972.24,5,8,4,45696.87473,1268570.81,"897 Jackson Hills
Lake Jeremy, WY 98979"
71307.90,5,8,3,27619.16309,1061517.71,"14469 Thomas Garden
Rileyton, VA 94449-1369"
87626.94,7,8,3,36654.46346,1724733.03,"204 Wells Shoal Apt. 266
Port Patrick, MT 54828-4218"
66651.60,8,7,5,46165.70063,1660975.17,"554 Shane Street
Nicholasmouth, MN 99068"
68600.04,8,8,3,39091.21823,1797621.22,"641 Carl Harbors
Combsshire, HI 97635-3715"
67846.05,5,6,4,27442.09616,879511.20,"070 Sanchez Knoll Suite 569
Saraville, MP 39758"
63345.19,8,7,3,41461.94693,1565151.55,"9816 Patrick Loaf Suite 240
Powellport, DE 53169-9848"
66262.19,6,5,4,45055.2401,1199128.40,"372 Stephanie Port Apt. 695
Johnsonland, WY 50037"
73659.10,5,5,4,39575.38909,651787.97,"0409 David Trail Suite 072
South Daleton, DE 07146-8575"
60904.45,4,6,2,33078.14996,586381.55,"9538 Brown Shores Suite 555
Leeview, PW 44296"
63543.59,6,6,3,44541.64605,1151741.16,"4004 Susan Trail Suite 396
Georgeville, HI 96392-1963"
67582.84,6,8,3,41529.6954,1279051.67,"62419 Justin Squares
South Olivia, WY 14271"
54841.76,5,6,2,31196.47801,585531.24,"09292 Christina Station
Eddieville, CO 87564"
69657.36,6,5,3,29973.09356,884227.21,"44132 Brittany Forks Suite 881
Davisview, IA 04334-2466"
66369.75,4,7,6,18683.53506,796666.12,"9057 Davis Crest
Bradhaven, MD 58632"
68785.85,6,10,4,40634.94902,1624842.12,"323 Alexandria Crescent
Lake Brittanyside, ND 52937-5753"
61306.12,8,6,2,37252.72,1559997.15,"Unit 4748 Box 5648
DPO AE 48373-6897"
54850.74,5,6,3,38390.67149,615506.80,"027 Laura Lakes
Ronaldmouth, VT 77732"
71795.86,6,8,6,49773.19509,1533492.80,"PSC 6407, Box 2302
APO AE 38092-8628"
69676.60,5,6,3,31727.36438,1239940.04,"01220 Bright Glens
Hullchester, IA 10006-1954"
55815.57,7,6,2,42961.7642,1308465.24,"734 Lindsey Mountains Apt. 814
Jamesmouth, NV 59284"
71332.55,6,5,4,49628.41471,1430813.41,"21383 Maurice Cove Suite 556
North Timothy, NJ 34831"
61951.17,6,7,5,31521.27571,943404.24,"471 Robert Path Apt. 386
South Sherrymouth, OR 35057-8177"
57855.69,5,7,4,40581.75932,938420.78,"29482 Livingston Haven
West Vincentton, NV 95170"
66706.07,6,8,5,38981.04403,1206393.18,"1836 Robert Greens Suite 745
Lake Patrickton, ID 77882"
54890.10,5,6,2,32642.03744,481391.64,"32580 Frank Mountain Apt. 664
Jacksonview, HI 21027"
61666.50,6,8,3,24865.98505,1144641.82,"PSC 2318, Box 9657
APO AP 52492"
75435.42,6,7,3,22637.48514,1028636.42,"59369 Costa Lake
Jessicahaven, NC 29366-7992"
61683.00,6,6,4,29674.03236,856931.53,"PSC 6540, Box 3546
APO AP 12105-8095"
68211.29,8,7,4,40808.98878,1742566.01,"USCGC Le
FPO AE 81056"
75282.45,7,7,5,28385.50253,1617114.94,"1879 Hudson Causeway Apt. 611
New Lisa, NV 26238-9184"
67143.75,6,8,3,32715.66074,1364029.17,"2958 Melissa Walks Apt. 547
Greenemouth, AS 15519"
68974.10,8,7,3,31832.99262,1702526.06,"470 Lewis Row
New Daniel, FL 33180-5951"
69845.24,6,8,6,37014.02104,1375105.35,"8465 Spencer Glens Suite 995
West Kathyland, AZ 24574"
74475.54,6,8,5,21149.00725,1174779.16,"58124 Meyer Islands
Kimberlystad, GU 85766"
70219.69,6,8,5,28553.81548,1126778.41,"57732 Gross Stravenue Suite 034
Kendraberg, GU 50980-7330"
64455.78,6,7,6,29066.21781,1095727.67,"Unit 3025 Box 1270
DPO AP 46231-3142"
42940.14,4,8,6,45709.11709,680418.72,"2989 Ronald Haven Suite 350
Andersonport, MA 12950-2330"
66490.83,7,8,5,33650.09384,1506798.76,"443 Miller Road
Courtneyside, IL 83769"
64261.83,6,7,2,41190.54637,1185935.64,"304 John Passage Suite 487
Port Johnport, AL 35566-3080"
85207.43,7,7,5,40946.07085,2024121.46,"0562 Sullivan Isle
East Edwardside, IA 49505"
76268.09,6,9,6,25978.89523,1562842.64,"80188 Nelson Islands
Port Nathanberg, CA 12739"
69918.44,7,8,4,54346.75234,1851065.50,"83782 Estes Fords Suite 995
Morrisonview, GA 93273"
51144.85,4,7,3,18277.60136,287307.58,"USCGC Phillips
FPO AA 52720"
72583.25,7,6,4,21768.32105,968280.52,"03475 Hunter Viaduct Apt. 948
South Franklin, SC 33361"
58182.06,6,8,5,17668.95198,880084.70,"Unit 7909 Box 7133
DPO AE 91428-7915"
85952.49,7,7,6,24222.47091,1685368.16,"USNV Sexton
FPO AP 65688"
79801.76,6,6,2,33579.9133,1169547.52,"098 Julie Cliff Suite 274
Fergusonfurt, DC 47107"
67922.60,7,7,3,35447.92121,1613814.88,"34598 Hannah Viaduct
East David, AK 29066"
46062.75,8,6,2,28288.33249,675919.68,"76080 Howard Streets Suite 648
East Markstad, DE 32467"
83658.66,6,7,4,42647.86966,1688642.68,"92099 Johnson Forest
West Mark, KS 50530-9221"
58299.83,5,7,4,31675.26753,868435.28,"5061 Jennifer Ridge Apt. 415
Jamesfurt, TN 75685-1957"
62342.85,7,5,2,38010.37274,823941.92,"75010 Aimee Summit Suite 517
West Angelchester, OK 46301"
44328.26,6,7,2,20820.24137,601007.35,"4237 Cassandra Parkways
West Rachaelfurt, FM 97165"
73470.93,6,6,3,32855.5057,1144901.27,"1691 Long Village
Christophermouth, CA 03713-2387"
64438.11,6,6,4,40538.96124,1069827.81,"532 Beltran Plaza
Fergusonland, GU 75166-1939"
54516.63,7,4,2,51298.9504,944491.04,"763 Jason Causeway
Lake Michaelhaven, AL 02261-6936"
74182.51,5,7,3,14659.99426,790721.37,"8863 Hernandez Park
Yeseniamouth, IA 07741-8905"
43800.29,7,7,2,34184.96587,809486.71,"59488 Brandon Plaza
Danielmouth, DC 61389"
50703.15,6,8,4,26324.20787,743393.35,"Unit 8400 Box 2364
DPO AE 91759"
81721.61,4,6,4,40454.81895,1130293.60,"USNV Lee
FPO AE 92072"
74455.44,7,7,5,62449.97385,1867050.54,"3237 Lynch Dale
Abigailfort, UT 27715-1805"
61634.04,6,7,3,46857.47027,1043548.61,"PSC 7344, Box 4810
APO AA 07023-3790"
47634.19,4,7,3,51505.71168,646198.22,"9320 Chen Dale Suite 981
North Sherry, VA 48163"
81093.23,7,7,2,38473.12773,1656401.84,"9979 Timothy Vista Apt. 367
Mejiafort, AZ 10594"
50571.41,7,8,6,40913.30483,1214563.15,"7663 Adam Fords Apt. 028
Pattersonburgh, WA 69032"
69799.55,4,7,4,17217.21682,578396.22,"961 Veronica Port
Powellland, WA 03414-4649"
80955.09,7,7,3,29431.80687,1344651.57,"85538 Cortez Pass
West Bradley, TN 13716"
99317.82,5,7,6,50350.35229,2219724.16,"87549 Garcia Path
Solomonside, ID 72003"
53510.24,6,6,2,22977.91539,565680.55,"22289 Wright Park
Hollyborough, LA 55590-2912"
77755.54,6,7,4,22239.28398,1091928.62,"5555 Eric Mountains Suite 230
Port Cindy, SD 44847-6360"
67726.19,6,8,6,37158.73837,1229702.95,"680 Kelly Curve
North Donald, MN 03006-8747"
46135.25,6,7,3,39232.22491,615144.90,"680 Susan Lodge Suite 323
West Brenda, WI 78280-2065"
77089.65,6,6,4,46740.88672,1469237.21,"4383 Melanie Parkway
Lake Michaelside, MA 32559-8622"
88850.48,5,6,2,26565.33433,1205212.29,"2431 Edwards Glen Apt. 132
West Angela, MH 65621-6915"
61828.03,7,7,6,43068.22881,1377430.07,"03619 Martin Groves Apt. 807
South Jennifershire, CT 58484"
70553.46,6,6,4,43538.29597,1037382.58,"Unit 9291 Box 1431
DPO AP 47652-4784"
65220.10,7,7,4,22585.2362,1073857.07,"089 Smith Gateway Suite 155
East Christinastad, OH 35012-9032"
77932.57,6,7,3,29085.13579,1448081.25,"26633 Anne Flat
Michelleville, OK 45070"
54341.15,4,7,4,30542.21225,437436.14,"4012 Johnson Crescent
Butlermouth, PR 75377-2568"
70850.40,7,4,2,33845.64695,952912.20,"04524 Ramirez Manors
East Kevin, RI 54143-4969"
68482.91,5,8,4,37366.8598,1123991.98,"3569 Smith Bridge Apt. 321
East Jasonmouth, NY 92817"
67006.36,6,9,6,34653.7981,1440897.41,"815 Mark Rapids Apt. 633
Aguirrefurt, AZ 73000"
81941.22,6,7,6,41766.85756,1648201.73,"34363 Isaac Route Apt. 747
Lake Peggy, AZ 19681-3336"
71717.87,7,8,3,27524.95593,1390990.85,"364 Richard Shoals Suite 169
Lake Sandra, MP 05157"
80168.91,6,8,6,24833.29858,1406437.69,"1782 Tran Course Suite 370
Joeville, KY 71700"
73047.33,6,8,6,47053.45906,1703880.22,"774 Jonathan Centers Apt. 640
Mcdonaldshire, AZ 01673-7829"
76186.85,7,7,5,30829.90595,1553459.36,"41917 Madden Shores Apt. 497
West Davidton, OR 09611"
50764.67,6,7,3,33577.08481,872595.09,"908 Scott Mews
Derekfurt, VI 69962"
72551.37,5,6,4,39740.06394,1030324.92,"9212 Stanley Cliff Suite 527
South Lawrence, NH 11298"
59981.13,6,7,2,49620.38257,1194113.69,"29485 Caroline Forks
New Kimberly, LA 46834"
74521.14,4,8,6,26251.87217,978103.62,"118 Meghan Ville Suite 409
East Jacquelineberg, KY 25202"
77853.32,4,7,3,38031.07264,1224186.70,"370 Marco Square
Port Riley, TX 23116-0116"
71684.10,5,8,5,24555.33668,1062877.88,"62237 Ellis Field Suite 398
Port Anthonyport, OH 98437-6522"
76223.56,6,5,2,30165.33745,1023943.78,"8456 Rodgers Burg Apt. 215
South Michelle, NM 01475"
51654.28,5,9,4,28197.61822,834599.94,"809 Lee Square
Andersonview, MT 28768"
60717.40,4,5,4,42891.59894,596350.35,"647 Parks Summit
Charlesfort, CT 20661"
69413.61,3,5,4,43722.51676,578142.47,"254 Mills Meadows
Loganberg, NH 56350"
78529.53,7,8,5,23897.11627,1578087.14,"2631 Ellis Walk
Samanthatown, VT 51809-6834"
71350.78,6,9,4,29207.16029,1285098.69,"1980 Kimberly Highway Apt. 890
Kimberlyburgh, VA 66286"
70250.57,6,8,6,35271.36464,1520263.76,"801 Sarah Common
Lake Kevin, OK 31127-1573"
54725.20,6,7,5,26993.35724,722115.12,"36307 Rice Port
Port Ethanshire, OR 78905"
68508.32,7,7,6,25290.40994,1085103.00,"08796 Johnson Crest
New Ninaberg, MT 66467-2645"
66789.16,5,7,4,35735.32371,1037033.04,"8912 Erin Fort Suite 615
South Joseph, PA 68267-2295"
62087.47,6,8,6,43013.79648,1316206.25,"82610 Harper Oval
Johnsonburgh, CT 33262"
77345.47,5,8,3,26706.91103,1137069.31,"583 Carolyn Stravenue Apt. 669
Rhodesstad, MT 65818"
52018.16,5,8,4,60742.63487,1248689.60,"PSC 7402, Box 8240
APO AP 60226-2255"
87916.91,8,7,2,32697.87881,1939603.13,"364 Sheppard Shores Suite 749
Brandonton, TX 33640"
44710.18,5,9,4,56584.4138,1048800.65,"Unit 8726 Box 6269
DPO AE 85868-3124"
44048.46,7,8,5,40942.59401,1028275.10,"5412 Dean Lodge Suite 621
New Lori, CA 70385"
64201.50,5,5,3,23252.16459,642646.44,"1203 Clay Summit
East Johnmouth, NY 39418-6610"
80778.57,8,7,3,42462.02841,1812209.14,"862 Hoover Bypass
Lisahaven, DC 23286"
54407.08,6,7,3,36707.94163,1139959.93,"USNS Gray
FPO AE 84650"
70594.16,7,7,2,55601.04894,1673538.17,"844 Sarah Extensions Apt. 888
West Patrickport, MP 50639-9331"
